dt,Com_LME_Ni_Cash_log_ret,Com_LME_Index_log_ret,Com_LME_Index_diff,Com_LME_Pb_Cash_diff,Com_Iron_Ore_log_ret,Com_LME_Ni_Inv_log_ret,EX_USD_BRL_log_ret,Com_Gold_diff,Com_LME_Sn_Cash_log_ret,Com_LME_Sn_Cash_diff,Com_Steel_log_ret,Com_Uranium_log_ret,Com_LME_Pb_Cash_log_ret,Com_LME_Al_Cash_diff,Com_Silver_log_ret,Com_Gold_log_ret,Com_LME_Ni_Inv_diff,Idx_DxyUSD_log_ret,Idx_CSI300_log_ret,Com_Iron_Ore_diff,Spread_US_10Y_3M,Com_LME_Al_Cash_log_ret,Com_LME_Zn_Cash_diff,Bonds_KOR_10Y_log_ret,Idx_Shanghai_log_ret,Com_LME_Sn_Inv_log_ret,Spread_US_10Y_2Y,Com_LME_Pb_Inv_diff,Com_LME_Al_Inv_diff,Bonds_IND_1Y_log_ret,Com_LME_Pb_Inv_log_ret,Bonds_AUS_1Y_log_ret,Bonds_US_2Y_diff,Com_LME_Cu_Inv_log_ret,Com_LME_Cu_Cash_diff,EX_AUD_USD_diff,Bonds_KOR_1Y_log_ret,Idx_DxyUSD_diff,Bonds_US_3M_log_ret,EX_INR_USD_log_ret,Com_LME_Zn_Cash_log_ret
2016-04-18,0.0423744964767788,0.0372168904530716,86.19999999999982,47.69999999999982,0.0402541430503593,-0.0092708555180223,0.0159392806975472,-2.324000000000069,0.009126643789155,157.0,0.0802743202930776,-0.0047419384861583,0.0275381812144973,67.40000000000009,0.041490653962403,-0.0018709561339212,-3944.399999999965,0.0008931935860572,-0.0170393903455941,2.2979999999999876,1.598316671212515,0.0431841601775266,87.79999999999995,0.0058517028156646,-0.0213935570292325,-0.012367833993864,1.0420999985535968,9780.0,-38785.0,-0.0005569207255045,0.0594125875321674,0.0180599814690827,0.0464666691621116,-0.0034083195911838,149.39999999999964,0.009,0.0106172018097596,0.0844000000000022,-0.0235999247208089,-0.0013317177209153,0.0470839202651206
2016-04-25,0.0033789339467452,0.0079697841812572,18.88000000000011,0.3000000000001819,0.0164831412025877,-0.0146860606888192,-0.0138552031464166,16.061999999999898,0.0010988694318785,19.0,0.0190453606682659,0.0080116961677152,0.0001708185057535,52.799999999999955,0.031454106745803,0.0128599106951557,-6174.0,-0.0061951962565571,-0.009988330517654,0.9680000000000106,1.6371666651566803,0.0325733566227357,-18.200000000000045,-0.0123574030175654,-0.0142879621431285,0.0423310851792432,1.055650002638497,5640.0,-32065.0,-0.0013307661516751,0.0327232306760829,-0.0499448573927361,0.0412999910513584,0.033637490411934,47.20000000000073,-0.01044,-0.0233733449648636,-0.5838499999999982,0.0691918618819968,0.0011902579765108,-0.0095795248066663
2016-05-02,0.0120328633617382,-0.0131111399894074,-30.980000000000015,1.599999999999909,0.0151518050206022,-0.0029474102648074,0.0061582746801895,27.330000000000155,0.0042539449130974,73.75,-0.0263197647193095,0.0010875476873989,0.0009105395575599,-37.375,0.0043383017507214,0.0215084732848187,-1228.2000000000116,-0.0071285374596993,0.008473562128142,0.9039999999999964,1.6035333531300215,-0.0229471716604102,-17.299999999999955,-0.0118740085945116,0.0080899723390274,0.1607862323178265,1.049233340581258,-902.5,-31735.0,0.0018497723625664,-0.0051648647265912,-0.1206019215739818,-0.0648833179473882,0.0342109914477621,-93.10000000000036,-0.01678,-0.0127498458551868,-0.667349999999999,-0.1712411172095997,0.0012423557622747,-0.0091916806853391
2016-05-09,-0.0667108381454465,-0.0431602690058221,-99.15999999999984,-8.799999999999955,-0.0718890892735493,-0.0051394669353443,-0.0103422377095459,-15.759999999999993,-0.0080182464480021,-138.75,-0.0309253493114338,0.0065005646030934,-0.0050182587063567,-63.52500000000009,-0.0178997208098147,-0.0123464548242909,-2133.0,0.0097758871002369,-0.0367912730789357,-4.169999999999995,1.4958166743516916,-0.0402528425413169,2.400000000000091,-0.0112148758928971,-0.0485083318835007,0.0598470945923047,1.0103333387374884,1022.5,-27975.0,-0.0019637079866985,0.0058496008446433,-0.0312993694556839,-0.0246500102678951,0.0191401339741209,-151.69999999999982,-0.0158599999999999,-0.0175700341437524,0.916399999999996,0.198037630997336,0.0025994363013041,0.00128020500762
2016-05-16,-0.014703593408102,-0.0070614259990503,-15.820000000000164,-46.40000000000009,0.0026062600661058,-0.0210304037366247,0.0100814371637884,-5.22199999999998,-0.0270525171110832,-460.0,-0.1687580859274809,0.0287406690080226,-0.0268845855847682,-10.199999999999818,-0.016049741781665,-0.0041247920852478,-8614.799999999988,0.008081920034635,0.0004860802608935,0.1459999999999937,1.516616678357127,-0.0066169557031852,-3.6000000000001364,0.0205672418125457,-0.002138734934478,0.0683115952030785,0.9600500153700554,3145.0,-27715.0,0.0032707256589815,0.0177806332308162,0.0095098579399767,0.1139166608651484,-0.0149458875440502,-100.0,-0.00716,0.033153702512726,0.7644000000000091,0.1606188214507308,0.0062701564830718,-0.0019209226332549
2016-05-23,-0.026712378960831,-0.0041385622600364,-9.2199999999998,-41.799999999999955,-0.01270245648868,-0.0078313823349071,0.0158414698611216,-37.25999999999999,-0.0577301561085035,-941.0,-0.0721982672225459,-0.0276613380883469,-0.0248541243407023,8.199999999999818,-0.0342940461057014,-0.0299356203082471,-3162.0,0.0042535995857864,-0.0034740584787734,-0.7079999999999984,1.5245333394209548,0.0053229596634135,-19.299999999999955,-0.0097634231461726,-0.0007475897166258,0.0536606248355475,0.944116660197578,5865.0,-25625.0,-0.0015913681171984,0.0323369089109274,-0.0071449922093707,0.0593500121434517,-0.0124348302592191,34.899999999999636,-0.0055399999999998,0.0049734548379783,0.4047999999999945,0.1159851545908187,0.0018367938384668,-0.0103616743227472
2016-05-30,0.0081423716623992,0.010523681225522,23.519999999999527,43.125,-0.1131770284556142,-0.0051894671572641,-0.0012230299714817,-8.759999999999991,0.0240855219380248,386.0,-0.049251992571148,-0.0072176423038102,0.0256319518929989,3.900000000000091,-0.0133409564827651,-0.007170050213865,-2081.7000000000116,-0.0008077163571602,0.026796565758276,-5.926499999999997,1.509120005369186,0.0025217432780939,101.75,-0.0071268095122248,0.0274175446068901,0.0382638235098806,0.934819996356964,1080.0,-26341.25,0.0006823269630473,0.0058422756242283,0.0063070409528892,-0.0289033354918144,-0.0137728837080303,-7.949999999999818,0.0050999999999999,-0.0115982373784551,-0.0769999999999981,-0.0728858563663128,-0.0005655635056759,0.0534563607192635
2016-06-06,0.0426536740576268,0.0035100383042126,7.900000000000546,26.875,0.0204635033128475,-0.0117243125418729,-0.0449975062159724,41.067999999999984,0.0528334148213473,880.0,0.0302731743963616,0.0222072163233348,0.0156474936699154,23.59999999999991,0.0508135241695854,0.0331783680608521,-4663.5,-0.0139830494206273,0.0071562830727567,1.0224999999999935,1.4378333271940535,0.0151255847842107,91.75,-0.0500755799944371,0.0099857341112535,-0.0678341085215286,0.9237999960581452,225.0,-30138.75,-0.0019914140216345,0.0012128564252092,-0.0109576076628223,-0.0986466693878156,0.2676216156626375,-60.14999999999963,0.0165999999999999,-0.0579407046877511,-1.3232,-0.1362178642128467,-0.0072484808493244,0.0458687089278342
2016-06-13,0.0140194495147521,0.0033297940790749,7.519999999999527,-35.90000000000009,-0.0019432498034765,-0.0146702495433633,0.0120789641926214,28.96199999999999,0.0046092441356942,79.0,0.0230416489132802,-0.0386399395749024,-0.0209575400517686,26.90000000000009,0.0288515215337603,0.0227533397488233,-5758.799999999988,0.0060073240194453,-0.0257054846496641,-0.0979999999999989,1.335400002002715,0.016966128636486,-26.0,-0.0463739643531086,-0.023586215167858,-0.056723680368189,0.8982166644732151,120.0,-30630.0,-0.0027375457479425,0.0006462557782074,-0.0321962593366908,-0.0740166667302449,0.0061448329383158,-46.400000000000546,-0.00378,-0.0330246191795318,0.5661999999999949,0.0107154893191213,0.0068505204136023,-0.0127860114139293
2016-06-20,0.0258229010163262,0.0212390552244356,48.5600000000004,9.900000000000093,0.0068834831491174,-0.0130399907431863,-0.0246429484871707,-8.513999999999896,-0.0055453546650884,-95.0,0.0344090705455142,-0.0268672877070099,0.0058233745931766,17.700000000000045,0.0003220760127225,-0.0066352734620661,-5048.400000000023,-0.0049926084303126,0.0053980908787926,0.347999999999999,1.4020500060319885,0.0110086007736065,-7.2000000000000455,-0.0204768074132668,0.0068735776737644,-0.0192738983763132,0.9404166677792868,-140.0,-464172.6000000001,-0.0024587588700703,-0.000754005690765,-0.003785377486205,0.0316166702906266,-0.0449952904862534,113.19999999999982,0.01134,0.0099047349530354,-0.470799999999997,0.0266022599608233,0.0054670789573132,-0.0035698386862251
2016-06-27,0.0135834742712644,0.0189221134375849,44.13999999999987,43.09999999999991,0.0144428037441453,-0.0111458178894446,-0.0320145212749998,44.84999999999991,0.002105017734376,36.0,0.0379667852718471,0.0052810383016135,0.0249643730995209,1.0,0.058290607629228,0.0344685494015138,-4263.200000000012,0.0210995645520675,0.0108133179096696,0.7380000000000067,1.2085333168109251,0.0006183527280876,52.00000000000023,-0.0823650409313481,0.0125959548924606,-0.0365508078813383,0.8629999824364967,-70.0,401212.6000000001,-0.0025509185736976,-0.0003772161493238,-0.0152269276469009,-0.1281000042756382,-0.0228290463162891,118.10000000000036,-0.00734,-0.0586391856950292,2.0057999999999936,-0.0449513891371271,-0.0001288065101477,0.0255003274613009
2016-07-04,0.068510654141534,0.0048462760806036,11.440000000000056,76.20000000000005,0.0402622669064067,-0.0072010675265505,0.0124450801612873,35.50000000000023,0.0405228843707133,708.0,0.0139760210494395,-0.0037693222162917,0.0426668679770355,17.899999999999864,0.0836940296160301,0.0264646564100463,-2729.1999999999534,0.0003080612150319,0.0198232852092002,2.1144999999999996,1.1154599785804762,0.0110043221548387,44.79999999999973,-0.0411009933862138,0.0280441179009798,0.000992227632257,0.800319981575014,-760.0,-31655.0,-0.0102764620629784,-0.0041046748241322,0.0290130279215066,-0.0204533326625836,0.1122825693317421,8.300000000000182,0.00902,-0.0263682473276014,0.029600000000002,0.0373770040496602,-0.002966544131605,0.0214598454184066
2016-07-11,0.0358347755247859,0.0209678288973085,50.13999999999987,37.5,0.0401928599701922,0.0013115130800353,-0.010320472383853,-19.100000000000136,0.0071540658353763,128.0,0.0166423127676556,-0.0106303203017563,0.0203474098882157,28.90000000000009,0.0098895685530446,-0.0141516339011308,495.5999999999767,0.0028824303012687,0.0173952206401667,2.197499999999991,1.1842666747172668,0.0175150685245924,76.0,-0.0044895956259087,0.0129719861106687,-0.0034771125354815,0.8179333405494683,410.0,-31090.0,-0.0071510355823652,0.0022164567404578,0.0163304065171031,0.0857533313433336,0.0930582645636043,86.30000000000018,0.00818,0.0022396137635845,0.2774000000000001,0.1200523629985613,-0.0049013006955338,0.035383794632335
2016-07-18,0.0232590975279441,0.0059826311320714,14.5,-16.200000000000045,0.0014689814719496,-0.0041468236414635,-0.0067189091338215,-14.472000000000207,-0.0074906717291576,-134.0,0.0303146703201155,-0.0349550150335766,-0.0087393338228456,-46.200000000000045,-0.0254771729772059,-0.0108576027771631,-1564.7999999999884,0.0070473358675075,-0.005339940558355,0.0820000000000078,1.2563333616654084,-0.0281485624922398,50.40000000000009,0.0255191339677835,-0.0035172492160101,-0.0093318457570995,0.87550002090136,1120.0,-21935.0,-0.0011103212414787,0.0060297902686257,-0.0148583570646969,0.0241666661103583,-0.0189841831326391,50.79999999999927,-0.00872,0.0005857534466994,0.6816000000000031,0.031151798128215,0.0021284752085845,0.0227930095285565
2016-07-25,-0.0102173245015405,-0.0112438357496429,-27.179999999999836,-33.799999999999955,0.0090527384221912,-0.0070835301791322,0.0044353849216488,6.426000000000158,-0.0007297016966594,-13.0,0.0047489619968249,0.0234385729720173,-0.0184836016243565,-20.399999999999864,0.0128297262410073,0.0048356568585906,-2658.0,-0.0031535806243564,-0.0050518979331575,0.5080000000000027,1.235983335733415,-0.0126859483774968,-16.199999999999818,-0.0195260737204549,-0.0084945447670074,-0.0366591215601847,0.8070833286444368,880.0,5540.0,-0.0024001820053569,0.0047123169478933,-0.0142044119438059,0.0254000099499999,-0.0610170964982492,-44.099999999999454,0.0005399999999999,0.0016488746600829,-0.3055999999999983,-0.0746368993415009,-0.0010504038315475,-0.0072698220013723
2016-08-01,0.0204253526521,0.0024016798364051,5.779999999999745,-4.0,0.0569928274271181,-0.0054837154978909,-0.0150024060641759,21.79399999999987,0.0147151643596329,264.0,0.018604393913081,0.0213911899813175,-0.0022101898708768,31.09999999999991,0.0135955106830137,0.0162283129970199,-2044.7999999999884,-0.0113778269730716,-0.0110880854222684,3.3059999999999974,1.27367143535614,0.0192760624567022,49.59999999999991,-0.0013154150136265,-0.0113340760830761,-0.0467516043343994,0.8543714343479686,680.0,-36800.0,0.0023270982257662,0.0036261871490364,-0.0647140555002027,-0.0330428641977741,-0.0233582420604451,-30.0,0.0085199999999999,0.0011420297803901,-1.0945999999999998,-0.083540885348461,-0.0046717724755928,0.0220934557701259
2016-08-08,0.0072148357003457,-0.0016032500391739,-3.8600000000001273,2.400000000000091,0.0091410144423124,-0.0053030611146664,-0.0209426485499607,-14.731999999999973,0.0141745038837261,258.0,0.0237290772699334,-0.0190772668509203,0.0013267000287599,7.400000000000091,-0.0207252002675402,-0.0109408884185614,-1966.8000000000463,0.0031750200191735,0.01839027970808,0.5479999999999947,1.2616857056617727,0.0045323774531984,5.599999999999909,0.010424304281557,0.0160034604088553,-0.0736181362389558,0.8300285714694442,50.0,-31210.0,-0.0021847844564737,0.0002661131528823,-0.0157602521004626,0.0272714179583927,-0.0208530097751075,-42.19999999999982,0.0077399999999999,0.0062558916184903,0.3041999999999945,0.0539498417327062,0.0003354280647571,0.0024640308150403
2016-08-15,-0.0398071982380701,0.0039743338892147,9.580000000000382,58.799999999999955,0.0004980162456224,0.0076559882087367,0.0156606339612987,6.032000000000153,-0.0018018514798841,-33.0,0.052671256294952,0.0003851338387677,0.0319661920624925,32.59999999999991,-0.0099048814632477,0.0044942154603466,2842.8000000000466,-0.0125984894456711,0.0369498739600879,0.0300000000000011,1.2580000227689732,0.0197259376065915,-8.900000000000091,0.0068952345395172,0.0296831686449789,-0.0401692529827185,0.8253333411216732,-715.0,-10485.0,-0.0055197096206725,-0.0038121688863544,-0.0281681646273678,0.0168714409782781,0.0273989741881143,-25.900000000000546,-0.0006999999999999,0.0053552612960846,-1.2013999999999925,0.0543530975402564,0.0017202943880874,-0.0039188971578486
2016-08-22,-0.0258834505705782,-0.0174244301487172,-41.720000000000255,-15.900000000000093,0.0062868316392113,-0.0001481033119895,0.0078785575038492,-17.004000000000133,0.0257876942913787,478.0,-0.0219371299529173,-0.0030852319112108,-0.0085436160855997,-26.40000000000009,-0.0521341374344475,-0.0127211845642268,-55.20000000001164,0.0007932590279977,-0.0149065719132764,0.3800000000000025,1.2536333478689217,-0.0159442923557431,36.5,0.0036391406018582,-0.0102064121154023,-0.0687889771035353,0.7940500195026383,345.0,10130.0,0.004321824671418,0.001841252571581,-0.0071677811299027,0.0397499845027948,0.1821231007810785,-101.0,-0.00614,0.006198743957874,0.0751999999999952,0.0419109112257944,0.0030426023285964,0.0159751302031145
2016-08-29,-0.0263920867861944,-0.007654965081675,-18.09999999999991,49.15000000000009,-0.0188458664157052,-0.0082437645799616,0.0032377685230097,-12.13799999999992,0.0138312596725578,261.5,-0.0308166993159473,-0.014786261609726,0.026177483686669,-40.72499999999991,0.0107398900357737,-0.0091808089738313,-3059.7000000000116,0.0104287476138852,-0.0036939516202267,-1.132000000000005,1.2469166438182202,-0.0251055341877563,27.90000000000009,0.0507826128782051,-0.0024822468313329,-0.0247130911748924,0.7733999839623801,-151.25,-16716.25,-0.0034677368399163,-0.0008067984875095,0.0116582341014864,0.0297666735649068,0.1746917309797543,-64.57499999999982,-0.00622,0.0295952785232542,0.9942000000000064,0.0493992050621745,-0.0024078882916729,0.0120413185337946
2016-09-05,0.0411382592825531,0.0008741889908162,2.0599999999999454,21.84999999999991,-0.0283293475815336,-0.004846619605937,-0.0035410736224082,21.235999999999876,0.0336493859384152,651.5,-0.023139319162579,0.0035218193317967,0.0114209298703385,-30.27500000000009,0.0378357969210398,0.0160074091498695,-1787.0999999999767,-0.0066315198233332,0.0058679644342928,-1.661999999999992,1.25220000743866,-0.0190806094340309,-6.300000000000182,-0.001512677476707,0.0044619459059036,-0.0176755879424986,0.8202566742897036,-338.75,-22683.75,-0.0065049753383947,-0.0018093268700338,0.0609282305806318,-0.03103333655993,0.120380992735973,12.175000000000182,0.0080599999999999,-0.0045669087388048,-0.6334000000000088,0.0315812272366413,-0.0063130319547269,-0.002706361597743
2016-09-12,-0.0337694425533543,-0.0002375679837409,-0.5599999999999454,-15.5,-0.0099036514447432,-0.0006135009558106,0.0190583572393474,-18.837999999999965,-0.0222893368928232,-434.0,-0.0576606253213123,-0.010208176592524,-0.0080883369438172,-16.699999999999818,-0.0346161031876161,-0.0141869424468132,-225.60000000003492,0.0030730948199914,-0.0237657080605715,-0.5700000000000003,1.3638286056859168,-0.010682973820534,-86.5,0.0488698455707483,-0.0228777714604855,-0.0846110116439163,0.9234857471329826,795.0,-28220.0,0.0083872772922344,0.0042410807624484,0.0291708003034475,-0.0014690366472498,0.0379116062582034,52.099999999999454,-0.0124199999999999,0.0272422586539845,0.2930000000000063,-0.0295393920773104,0.0057647033496265,-0.0379190270540874
2016-09-19,0.0475264281365683,0.0207178189669711,49.33999999999969,33.30000000000018,-0.0060247476361714,-0.006835914540173,-0.0161837528359213,9.18600000000015,0.0145905199638785,283.0,0.0143989688871607,-0.0267962443517274,0.0172968862364208,33.19999999999982,0.0324483245154788,0.0069431443736066,-2504.399999999965,0.0020797249037035,0.0051807208249654,-0.3440000000000012,1.4303999987840643,0.0211270982528302,28.600000000000364,-0.0191200134647127,0.004668915368833,-0.070907969423051,0.8872285790443444,2235.0,-21165.0,-0.0110841209700947,0.011827568522144,0.0100076039012046,0.0018857036318057,-0.0051346529971972,91.60000000000036,0.00958,0.0089743429872547,0.1987999999999914,-0.3662310397293369,-0.0016845161210012,0.0126971739115376
2016-09-26,0.0232735687876084,0.0178427594125764,43.32000000000016,57.59999999999991,-0.0030965224080824,-0.0083567324942431,0.0003641447114273,-3.2740000000001146,0.0245702668987223,486.0,-0.0163704723485684,-0.0666214889013667,0.0292302740672987,57.5,-0.0177843970982527,-0.0024690942284825,-3038.4000000000233,-0.0026873016132381,-0.0100955849537225,-0.1760000000000019,1.331633341153465,0.0355667262221464,56.09999999999991,-0.0555110492360407,-0.0120508251899751,-0.056688687681657,0.8288500105539967,845.0,-28545.0,-0.0143595304478227,0.0044355281832512,-0.0141997387111968,-0.0234499931335425,0.0598201558088602,39.5,0.0061399999999999,0.0028339010789799,-0.2567999999999983,0.0715906207806397,-0.0039268793861782,0.0244472597653234
2016-10-03,-0.0409679548705823,-0.0029517721831635,-7.2199999999998,71.90000000000009,-0.0288527960159929,-0.0031867775811846,-0.0044776840372196,-53.13200000000006,0.0065704566888785,132.0,-0.0016608689711741,-0.0183651860400385,0.0353275578679053,19.5,-0.0753447255373873,-0.0409460876869461,-1152.0,0.0088154829368302,0.009841201229027,-1.6139999999999972,1.3640166716972983,0.0117801223323236,36.69999999999982,0.0262073022046271,0.0108760942266456,-0.0153324979785858,0.85910000952085,-310.0,11490.0,-0.0118548896621616,-0.0016249512158932,0.0368527366623239,0.0777999953428899,-0.0194215192097189,-33.19999999999982,-0.0042199999999998,-0.0042275461261098,0.8449999999999989,0.2689835141739957,0.0008580898474226,0.0156757080681325
2016-10-10,0.0282010131686331,-0.0047360971065404,-11.539999999999964,-30.100000000000136,0.0164056061096119,-0.0012409405458682,-0.0094476338035616,-16.347999999999956,-0.0137878095899237,-276.0,-0.0016636320466559,-0.0124335527160809,-0.0146378473752401,15.100000000000136,-0.018792834285303,-0.0129434529394066,-447.5999999999767,0.0138918341821721,0.0097452950528855,0.911999999999999,1.4557000001271567,0.0090276522596757,-97.29999999999971,0.0473609394878233,0.010759076357311,-0.0316840919748299,0.9255452444439852,-445.0,-34175.0,-0.0020838036905496,-0.0023372166261148,0.0382825969684394,0.0253214326018397,-0.0433773865819246,-7.900000000000546,-0.0037599999999999,0.0066701643191639,1.3468000000000018,0.0002597244871243,0.0018764568745315,-0.042110118252209
2016-10-17,-0.0187771680258229,-0.0193312964193538,-46.53999999999997,-49.09999999999991,0.0075010572296143,0.0049379864597394,-0.0083949620862282,8.802000000000135,0.0014074597678797,28.0,0.0707014281725334,-0.0775510274762864,-0.0243473040684729,-48.200000000000045,0.0034173219306022,0.006989753514379,1784.399999999965,0.005298158246729,0.0031601681463228,0.4220000000000041,1.4242166500488882,-0.0291065774066945,8.899999999999636,0.0327418065678227,0.005743691170107,-0.1107566856352774,0.9357833135922732,-165.0,11485.0,0.002846013370721,-0.0008679985289243,-0.0175648576290889,-0.0348047646794996,-0.001909342718376,-113.89999999999964,0.0070799999999999,0.0069046281413953,0.5186000000000064,0.0213238277786442,0.0008150142853907,0.0039263312820502
2016-10-24,-0.002837436471473,0.0227317383032592,54.81999999999971,57.49999999999977,0.0142769145592057,0.0004868315476881,-0.0061967518286449,5.967999999999847,0.0352368060994439,714.0,0.0113400698267007,-0.0444298146970333,0.028453885249017,34.700000000000045,0.0067658102707369,0.0047116050220254,176.40000000002328,0.0053391560018902,0.0129610169731993,0.8119999999999905,1.4783833292722683,0.021039367024078,71.5,0.0271068784088391,0.0134262546819197,-0.0355981173918462,0.9366166727542868,-1320.0,38965.0,0.0011269918590298,-0.0069712455548179,-0.0127379419845108,0.0433333284854866,-0.039241980497304,73.80000000000018,-0.0029599999999999,0.0288005945426413,0.5254000000000048,-0.0309781868825414,0.0007571880453007,0.0309957841779776
2016-10-31,0.0221897578873843,0.032700944937972,81.07999999999993,9.600000000000364,0.0995196720923819,0.0022885726920246,0.0239153697615569,24.14800000000014,0.0231515121387102,483.0,0.0275580626786218,-0.0533943869303425,0.0046726782512199,55.0,0.0345284328116056,0.0188408656573012,830.3999999999651,-0.0113669091918538,-0.0018000159729739,5.994000000000007,1.4652333249648433,0.0324665512342962,90.80000000000018,0.0206192699018714,-0.0008471907263081,-0.0027387897982354,0.9866333281993832,-85.0,-20850.0,-0.0012260459794605,-0.0004505758170029,-0.0156764658859653,-0.0336666609446166,-0.0603220358246046,160.59999999999943,0.0035599999999998,0.0021164065135611,-1.1152000000000015,0.0887577932566832,-0.0017047049149855,0.0380264399367699
2016-11-07,0.0878335911868146,0.0537321875611638,139.12000000000037,60.59999999999991,0.0825341673396667,0.0009938307376791,0.0140476302036912,-29.865999999999985,0.0319870612803223,686.0,0.0895891132325218,-0.0128619136424078,0.0290027985309044,20.09999999999991,-0.0051368848277325,-0.0233546550381109,361.2000000000117,0.0086287413216641,0.0084020829443958,5.4439999999999955,1.511820003032684,0.0116068864762124,48.40000000000009,0.0580356431636315,0.0125654190209531,0.0343699598391173,1.079419997882846,-795.0,-20620.0,-0.0258347328089255,-0.0042240674897736,0.0157619290087069,0.0386666663328763,-0.1046446770823502,501.6000000000003,0.0003199999999999,0.0082813268624091,0.8453999999999979,0.2186034896943678,0.0008675430243844,0.019693845590738
2016-11-14,-0.0203943936833835,0.0060658277546028,16.179999999999836,38.29999999999973,0.0236130670309825,0.0056601627359274,0.0436974768724411,-44.516000000000304,-0.0569829655353413,-1207.0,0.0298594701561003,0.0026932415956435,0.0179056231874262,-18.700000000000045,-0.0765420779406689,-0.035855556728431,2064.0,0.0218314912484213,0.0149713166776721,1.641999999999996,1.7800500356356317,-0.0107940671095853,53.29999999999973,0.151117249752731,0.0155224335647918,0.0424768021128399,1.2426833763122582,315.0,32100.0,-0.0407607586445497,0.001675822010294,0.0253968609823299,0.1534333223660786,-0.0907468725938032,93.80000000000018,-0.01924,0.0738084079349982,2.1717999999999904,0.1062855900806847,0.0174878696092803,0.0212481335124639
2016-11-21,0.0174056432166894,0.0383074546628404,104.48000000000002,53.40000000000009,0.0122607332832799,0.0048579221570536,-0.0106121139912215,-23.561999999999895,0.0371931874980808,780.0,0.0642432230857348,-0.0048530696490733,0.0244416945341447,28.0,-0.0223321972754129,-0.0195115457457837,1780.7999999999884,0.0081796401908562,0.0145445417042941,0.867999999999995,1.8630333475271863,0.0161191677288012,104.20000000000029,0.0292581291108944,0.0116388639879011,-0.030622860213983,1.2340333504676817,-95.0,-7825.0,-0.0156288880736872,-0.0005051109357569,-0.0132507901966643,0.0913833374977117,-0.074958993690777,195.09999999999943,-0.0066599999999998,0.0631418015045399,0.8260000000000076,-0.0005202467646141,0.0085001205693064,0.0402790892060181
2016-11-28,-0.0091090614371966,0.0051522093334488,14.360000000000127,169.0,0.0111963867340596,-0.0014215433162262,0.0117875630340094,-15.407999999999902,-0.00107715734569,-23.0,0.0409025390009881,-0.0229643771202488,0.0736363212700015,-21.09999999999991,0.0071297881662255,-0.0129682849901546,-522.0,-0.0027850494521527,0.0192483214910103,0.8020000000000209,1.882816693862278,-0.0121227533860303,137.79999999999973,0.0171678201707157,0.0071178021732955,0.0274432072966033,1.246366700967151,-365.0,9020.0,0.0018183712703362,-0.0019430661299102,0.0008438811001348,0.0043666721979784,-0.0223603439093645,117.60000000000036,0.0046599999999999,-0.0115239698539481,-0.2819999999999965,-0.0064387038370315,-0.001831024567564,0.0508916072963892
2016-12-05,0.0205757720485764,0.0042281851110884,11.83999999999969,-60.19999999999982,0.0723929782439996,0.005098365576582,-0.0086757998983462,-12.05600000000004,0.0031812892327515,68.0,0.019145447584435,0.0027616698027294,-0.02561297214187,-0.4000000000000909,0.0177296254751719,-0.0102656353507977,1875.600000000035,-0.0041027934705757,-0.0208704658533659,5.407999999999987,1.89898332595825,-0.0002312406068808,-34.899999999999636,-0.0002431984025184,-0.0155711900255293,0.0276399504875403,1.2816499849955247,-330.0,-35280.0,0.0117559494781841,-0.0017600004543148,-0.0008438811001347,0.0043833435376468,-0.0455662663257468,62.10000000000037,0.0020599999999999,-0.0407706342988651,-0.4140000000000015,0.0480583095236439,-0.0112741408858088,-0.0126462415512353
2016-12-12,-0.0180026815911652,-0.0104025067067337,-29.039999999999964,0.7999999999997272,0.0355934735627785,0.0030277753080662,-0.0094835165106617,-23.079999999999927,-0.0027128173793416,-58.0,0.0239831630009363,0.1184569520549936,0.0003447087245438,15.400000000000093,-0.0185139534368508,-0.0199514590519125,1118.399999999965,0.0124936246585166,-0.0284156225424544,2.8060000000000116,2.0118166662851964,0.0088643877515837,-10.0,-0.0027247481390403,-0.0242833602237998,0.0471956913362745,1.324250012715655,-140.0,-21800.0,0.0174108909658478,-0.0007476036980782,0.0244351883303634,0.0910666453043664,0.2063319047608749,-136.80000000000018,-0.0053199999999998,0.0073366595309762,1.2659999999999911,0.0407554354475308,-0.0006256124143336,-0.0036532390025914
2016-12-19,-0.046338586011157,-0.0338600809447612,-92.46000000000004,-178.19999999999982,-0.0075302125793116,0.0044825635660746,-0.0119988506827769,-12.590000000000146,-0.0087969519433584,-187.0,-0.0318522225174369,-0.0004900759715827,-0.0798775768428761,-15.5,-0.0411660862572988,-0.011053561544362,1662.0,0.0111569551468189,-0.0155162798572012,-0.6020000000000039,2.0354499491055815,-0.0089222062593041,-133.60000000000036,-0.0270370175323757,-0.0051822037161937,0.0504211647840787,1.333983276208243,2195.0,36935.0,0.0137326717723984,0.011657526762564,0.021274799763894,0.0032333512306181,0.2080581399462439,-227.19999999999985,-0.01844,0.0083585351595188,1.1440000000000057,-0.0206592269781963,0.0037433952928483,-0.0501324253574003
